MATERIAL,CALMONTH,OSMIT,ORFLG,TOTAL_STOCK,W_DEMAND18,W_DEMAND12,W_OPENQTY
CP8548C,202012,NEW,Y,19,10.688,7.125,0
CP8548C,202101,NEW,Y,19,10.688,7.125,0
CP8548C,202102,NEW,Y,19,14.408,9.605,0
CP8548C,202103,NEW,Y,19,0,0,0
CP8548C,202104,EXCESS,Y,19,4.29,2.86,0
CRM9202021,202104,NEW,N,5,1.142,0.761,0
CT1711,202004,OBSOLETE,Y,212,0,0,7.744
CT1711,202005,OBSOLETE,Y,212,0,0,7.744
CT1711,202006,OBSOLETE,Y,203,0,0,195.303
CT2317,202004,ACTIVE,Y,66,138.457,92.305,1.228
CT2317,202005,EXCESS,Y,207,204.408,136.272,0.408
CT2317,202006,EXCESS,Y,206,100.303,66.869,0.601
CT2317,202007,EXCESS,Y,194,50.443,33.629,0.581
CT2317,202008,EXCESS,Y,185,68.129,45.419,2.824
CT2317,202009,EXCESS,Y,167,36.994,24.663,4.008
CT2317,202010,EXCESS,Y,165,88.945,59.297,1.653
CT2317,202011,EXCESS,Y,160,98.44,65.627,0
CT2317,202012,EXCESS,Y,139,86.007,57.338,0.499
CT2317,202101,EXCESS,Y,135,89.607,59.738,1.239
CT2317,202102,EXCESS,Y,135,90.687,60.458,0.255
CT2317,202103,EXCESS,Y,121,90.521,60.347,0.24
CT2317,202104,EXCESS,Y,120,61.892,41.261,0.239
D1317-705A-22,202102,NEW,N,288,202.549,135.033,411.429
D1317-705A-22,202103,NEW,N,12,9.783,6.522,6.879
D1319-705A-22,202102,NEW,N,732,642.874,428.583,379.88
D1319-705A-22,202103,NEW,N,444,409.56,273.04,83.774
D2405,202005,ACTIVE,Y,4,4.329,2.886,0
D2405,202006,ACTIVE,Y,2,8.206,5.471,0
D2405,202007,ACTIVE,Y,5,16.492,10.995,0.556
D2405,202008,ACTIVE,Y,2,5.587,3.725,0
D2405,202009,ACTIVE,Y,2,10.69,7.127,0
D2405,202011,ACTIVE,Y,1,4.267,2.845,0.75
D2405,202101,ACTIVE,Y,2,34,22.667,18
D2405,202103,ACTIVE,Y,20,69.86,46.573,29
D301080,202004,OBSOLETE,Y,1,0,0,0
D301080,202005,OBSOLETE,Y,1,0,0,0
D301080,202006,OBSOLETE,Y,1,0,0,0
D301080,202007,OBSOLETE,Y,1,0,0,0
D301080,202008,OBSOLETE,Y,1,0,0,0
D301080,202009,OBSOLETE,Y,1,0,0,0
D301080,202010,OBSOLETE,Y,1,0,0,0
D301080,202011,OBSOLETE,Y,1,0,0,0
D301080,202012,OBSOLETE,Y,1,0,0,0
D301080,202101,OBSOLETE,Y,1,0,0,0
D301080,202102,OBSOLETE,Y,1,0,0,0
D301080,202103,OBSOLETE,Y,1,0,0,0
D301080,202104,OBSOLETE,Y,1,0,0,0
D323000000,202004,OBSOLETE,Y,4,0,0,0
D323000000,202005,OBSOLETE,Y,4,0,0,0
D323000000,202006,OBSOLETE,Y,4,0,0,0
D323000000,202007,OBSOLETE,Y,4,0,0,0
D323000000,202008,OBSOLETE,Y,4,0,0,0
D323000000,202009,OBSOLETE,Y,4,0,0,0
D323000000,202010,OBSOLETE,Y,4,0,0,0
D323000000,202011,OBSOLETE,Y,4,0,0,0
D323000000,202012,OBSOLETE,Y,4,0,0,0
D323000000,202101,OBSOLETE,Y,4,0,0,0
D323000000,202102,OBSOLETE,Y,4,0,0,0
D323000000,202103,OBSOLETE,Y,4,0,0,0
D323000000,202104,OBSOLETE,Y,4,0,0,0
D7704140,202004,OBSOLETE,Y,39,0,0,0
D7704140,202005,OBSOLETE,Y,39,0,0,0
D7704140,202006,OBSOLETE,Y,39,0,0,0
D7704140,202007,OBSOLETE,Y,3,0,0,0
D7704140,202008,OBSOLETE,Y,3,0,0,0
D7704140,202009,OBSOLETE,Y,3,0,0,0
D7704140,202010,OBSOLETE,Y,3,0,0,0
D7704140,202011,OBSOLETE,Y,3,0,0,0
D7704140,202012,OBSOLETE,Y,3,0,0,0
D7704140,202101,OBSOLETE,Y,3,0,0,0
D7704140,202102,OBSOLETE,Y,3,0,0,0
D7704140,202103,OBSOLETE,Y,3,0,0,0
D7704140,202104,OBSOLETE,Y,3,0,0,0
D770600,202004,OBSOLETE,Y,2,0,0,0
D770600,202005,OBSOLETE,Y,2,0,0,0
D770600,202006,OBSOLETE,Y,2,0,0,0
D770600,202007,OBSOLETE,Y,2,0,0,0
D770600,202008,OBSOLETE,Y,2,0,0,0
D770600,202009,OBSOLETE,Y,2,0,0,0
D770600,202010,OBSOLETE,Y,2,0,0,0
D770600,202011,OBSOLETE,Y,2,0,0,0
D770600,202012,OBSOLETE,Y,2,0,0,0
D770600,202101,OBSOLETE,Y,2,0,0,0
D770600,202102,OBSOLETE,Y,2,0,0,0
D770600,202103,OBSOLETE,Y,2,0,0,0
D770600,202104,OBSOLETE,Y,2,0,0,0
DCV10001,202004,ACTIVE,Y,14,669,446,61
DCV10001,202005,ACTIVE,Y,2,673,448.667,122
DCV10001,202006,ACTIVE,Y,2,612.907,408.605,336
DCV10001,202007,ACTIVE,Y,1,86.567,57.711,51.143
DCV10001,202008,ACTIVE,Y,1,85.751,57.167,58
DCV10001,202009,ACTIVE,Y,1,133.833,89.222,73.714
DCV10001,202010,ACTIVE,Y,194,793.238,528.825,127.312
DCV10001,202011,ACTIVE,Y,76,"1,300.07",866.71,178.878
DCV10001,202012,ACTIVE,Y,13,"1,559.98","1,039.98",300.444
DCV10001,202101,ACTIVE,Y,45,806.897,537.931,70.493
DCV10001,202102,ACTIVE,Y,511,"3,719.76","2,479.84",328.702
DCV10001,202103,ACTIVE,Y,14,580.584,387.056,25.846
DCV10001,202104,ACTIVE,Y,301,"1,232.24",821.491,87.448
DCV10004,202004,EXCESS,Y,93,3.352,2.235,0
DCV10004,202005,EXCESS,Y,93,18.606,12.404,0
DCV10004,202006,EXCESS,Y,93,21.576,14.384,5.365
DCV10004,202007,EXCESS,Y,87,49.588,33.059,2.663
DCV10004,202008,EXCESS,Y,87,63.212,42.141,1.794
DCV10004,202009,EXCESS,Y,16,14.56,9.707,3.064
DCV10004,202010,EXCESS,Y,14,12.692,8.461,2.456
DCV10004,202011,EXCESS,Y,13,27.925,18.617,5.339
DCV10004,202012,EXCESS,Y,23,123.463,82.309,8.474
DCV10004,202101,EXCESS,Y,5,0,0,3.611
DCV10004,202102,OBSOLETE,Y,3,0,0,2
DCV10004,202103,OBSOLETE,Y,1,0,0,2.5
DCV10004,202104,OBSOLETE,Y,1,0,0,0
DCV10009,202004,EXCESS,Y,118,21.164,14.109,0
DCV10009,202005,EXCESS,Y,116,24.33,16.22,0
DCV10009,202006,EXCESS,Y,115,0,0,3.239
DCV10009,202007,EXCESS,Y,110,9.429,6.286,0
DCV10009,202008,EXCESS,Y,110,2.357,1.571,0.786
DCV10009,202009,EXCESS,Y,2,0.3,0.2,0.014
DCV10009,202010,EXCESS,Y,1,0.252,0.168,0.022
DCV10009,202012,EXCESS,Y,9,2.28,1.52,0.203
DCV10009,202101,EXCESS,Y,5,0,0,0.117
DCV10009,202102,OBSOLETE,Y,20,0,0,2.712
DCV10009,202103,OBSOLETE,Y,5,0,0,0.049
DCV10009,202104,OBSOLETE,Y,3,0,0,0
DFEB4,202004,ACTIVE,Y,4,"2,314.00","1,542.67",420
DFEB4,202005,ACTIVE,Y,564,"2,464.00","1,642.67",372
DFEB4,202006,ACTIVE,Y,234,"1,133.55",755.699,105.809
DFEB4,202007,ACTIVE,Y,60,"1,054.18",702.785,61.905
DFEB4,202008,ACTIVE,Y,"1,852.00","2,666.37","1,777.58",105.685
DFEB4,202009,ACTIVE,Y,"1,596.00","2,362.38","1,574.92",86.902
DFEB4,202010,ACTIVE,Y,"1,414.00","2,265.54","1,510.36",70.29
DFEB4,202011,ACTIVE,Y,"1,294.00","3,049.79","2,033.20",84.775
DFEB4,202012,ACTIVE,Y,"1,210.00","2,518.36","1,678.91",145.637
DFEB4,202101,ACTIVE,Y,"1,039.00","2,369.81","1,579.88",140.589
DFEB4,202102,ACTIVE,Y,871,"1,613.04","1,075.36",135.186
DFEB4,202103,ACTIVE,Y,316,"1,482.66",988.443,782.349
DFEB4,202104,ACTIVE,Y,362,"2,714.50","1,809.66","1,663.19"
DFEB5,202004,ACTIVE,Y,353,"3,014.27","2,009.51",12.708
DFEB5,202005,NEW,Y,340,"3,048.07","2,032.04",89.964
DFEB5,202006,NEW,Y,793,"1,833.73","1,222.48",88.085
DFEB5,202007,NEW,Y,565,"1,496.20",997.467,30.378
DFEB5,202008,NEW,Y,493,831.652,554.435,72.66
DFEB5,202009,NEW,Y,238,471.85,314.567,50.095
DFEB5,202010,NEW,Y,436,"1,017.39",678.257,99.651
DFEB5,202011,NEW,Y,178,764.039,509.359,34.041
DFEB5,202012,NEW,Y,28,254.975,169.983,9.637
DFEB5,202101,NEW,Y,988,"3,417.69","2,278.46",391.309
DFEB5,202102,NEW,Y,494,"3,831.85","2,554.57",311.485
DFEB5,202103,NEW,Y,170,"1,607.72","1,071.82",702.095
DFEB5,202104,ACTIVE,Y,182,"1,290.77",860.515,102.19
DG362-44ABTS,202004,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202005,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202006,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202007,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202008,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202009,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202010,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202011,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202012,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202101,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202102,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202103,OBSOLETE,Y,648,0,0,0
DG362-44ABTS,202104,OBSOLETE,Y,648,0,0,0
DG362-44AS,202004,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202005,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202006,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202007,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202008,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202009,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202010,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202011,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202012,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202101,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202102,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202103,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44AS,202104,OBSOLETE,Y,"8,392.00",0,0,0
DG362-44BW,202004,OBSOLETE,Y,"6,584.00",0,0,0
DG362-44BW,202005,OBSOLETE,Y,"6,584.00",0,0,0
DG362-44BW,202006,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202007,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202008,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202009,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202010,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202011,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202012,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202101,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202102,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202103,OBSOLETE,Y,"6,536.00",0,0,0
DG362-44BW,202104,OBSOLETE,Y,"6,536.00",0,0,0
DG362-49ABTS,202004,EXCESS,Y,563,0,0,0
DG362-49ABTS,202005,EXCESS,Y,563,0,0,0
DG362-49ABTS,202006,EXCESS,Y,563,0,0,0
DG362-49ABTS,202007,EXCESS,Y,563,0,0,0
DG362-49ABTS,202008,EXCESS,Y,563,0,0,0
DG362-49ABTS,202009,EXCESS,Y,563,0,0,0
DG362-49ABTS,202010,EXCESS,Y,563,0,0,0
DG362-49ABTS,202011,EXCESS,Y,563,0,0,0
DG362-49ABTS,202012,EXCESS,Y,563,0,0,0
DG362-49ABTS,202101,EXCESS,Y,563,0,0,0
DG362-49ABTS,202102,EXCESS,Y,563,0,0,0
DG362-49ABTS,202103,EXCESS,Y,563,0,0,0
DG362-49ABTS,202104,EXCESS,Y,563,0,0,0
DG362-49AS,202004,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202005,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202006,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202007,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202008,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202009,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202010,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202011,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202012,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202101,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202102,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202103,EXCESS,Y,"1,944.00",0,0,0
DG362-49AS,202104,EXCESS,Y,"1,944.00",0,0,0
DG36244ABTSA,202004,NEW,Y,"3,666.00",0,0,0
DG36244ABTSA,202005,NEW,Y,"3,642.00",0,0,0
DG36244ABTSA,202006,NEW,Y,"3,642.00",0,0,0
DG36244ABTSA,202007,NEW,Y,"3,642.00",0,0,0
DG36244ABTSA,202008,NEW,Y,"3,642.00",0,0,0
DG36244ABTSA,202009,NEW,Y,"3,642.00",0,0,0
DG36244ABTSA,202010,EXCESS,Y,"3,642.00",0,0,0
DG36244ABTSA,202011,EXCESS,Y,"3,642.00",0,0,0
DG36244ABTSA,202012,EXCESS,Y,"3,642.00",0,0,0
DG36244ABTSA,202101,EXCESS,Y,"3,642.00",0,0,0
DG36244ABTSA,202102,EXCESS,Y,"3,642.00",0,0,0
DG36244ABTSA,202103,EXCESS,Y,"3,642.00",0,0,0
DG36244ABTSA,202104,EXCESS,Y,"3,642.00",0,0,0
DG36244BTSA,202004,NEW,Y,"1,524.00",0,0,0
DG36244BTSA,202005,NEW,Y,"1,524.00",0,0,0
DG36244BTSA,202006,NEW,Y,"1,518.00",0,0,0
DG36244BTSA,202007,NEW,Y,"1,518.00",0,0,0
DG36244BTSA,202008,NEW,Y,"1,518.00",0,0,0
DG36244BTSA,202009,NEW,Y,"1,518.00",0,0,0
DG36244BTSA,202010,EXCESS,Y,"1,518.00",0,0,0
DG36244BTSA,202011,EXCESS,Y,"1,518.00",0,0,0
DG36244BTSA,202012,EXCESS,Y,"1,518.00",0,0,0
DG36244BTSA,202101,EXCESS,Y,"1,518.00",0,0,0
DG36244BTSA,202102,EXCESS,Y,"1,518.00",0,0,0
DG36244BTSA,202103,EXCESS,Y,"1,518.00",0,0,0
DG36244BTSA,202104,EXCESS,Y,"1,518.00",0,0,0
DG36244BWBTS,202004,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202005,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202006,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202007,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202008,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202009,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202010,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202011,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202012,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202101,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202102,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202103,OBSOLETE,Y,12,0,0,0
DG36244BWBTS,202104,OBSOLETE,Y,12,0,0,0
DL1051-P,202104,ACTIVE,Y,55,"1,325.07",883.378,320
DL1601-18,202104,ACTIVE,Y,100,465.273,310.182,35.742
DL201-100,202104,ACTIVE,Y,272,"4,139.78","2,759.86",135.536
DL403-300,202103,ACTIVE,Y,27,"6,163.91","4,109.27",661.5
DL403-300,202104,ACTIVE,Y,4,"22,905.46","15,270.31",846
DL503-300,202104,ACTIVE,Y,64,"1,016.91",677.938,41.626
DL951,202104,ACTIVE,Y,"1,001.00","1,27,556.60","85,037.74","6,780.43"
EBA05,202004,OBSOLETE,Y,"1,543.00",0,0,29.04
EBA05,202005,OBSOLETE,Y,"1,531.00",0,0,111.948
EBA05,202006,OBSOLETE,Y,"1,243.00",0,0,187.538
EBA05,202007,OBSOLETE,Y,727,0,0,10.343
EBA05,202008,OBSOLETE,Y,331,0,0,6.153
EBA05,202009,OBSOLETE,Y,283,0,0,49.178
EBA05,202010,OBSOLETE,Y,268,0,0,163.922
EBA05,202011,OBSOLETE,Y,4,0,0,15.892
EBA05,202012,OBSOLETE,Y,3,0,0,444
EBA05,202101,OBSOLETE,Y,3,0,0,492
EBA05,202102,OBSOLETE,Y,3,0,0,576
EBA05,202103,OBSOLETE,Y,3,0,0,0
EBA05,202104,OBSOLETE,Y,3,0,0,0
ECA203B,202004,OBSOLETE,Y,3,0,0,1
ECA203B,202005,OBSOLETE,Y,3,0,0,1
ECA203B,202006,OBSOLETE,Y,3,0,0,1
ECA203B,202007,OBSOLETE,Y,3,0,0,0
ECA203B,202008,OBSOLETE,Y,3,0,0,0
ECA304B,202005,EXCESS,Y,4,36.608,24.405,1.43
ECA304B,202006,EXCESS,Y,18,189.596,126.397,7.714
ECA304B,202007,EXCESS,Y,1,40.2,26.8,3
ECA304B,202008,EXCESS,Y,13,118.656,79.104,5.2
ECA304B,202010,EXCESS,Y,10,219.556,146.371,0
ECA304B,202011,EXCESS,Y,48,109.283,72.855,0
ECA304B,202012,EXCESS,Y,47,72.515,48.343,0
ECA304B,202101,EXCESS,Y,47,72.179,48.119,0.671
ECA304B,202102,OBSOLETE,Y,43,0,0,0.652
ECA304B,202103,OBSOLETE,Y,42,0,0,0
ECA304B,202104,OBSOLETE,Y,42,0,0,42
ECA406B,202004,ACTIVE,Y,20,48.314,32.209,2.499
ECA406B,202005,ACTIVE,Y,6,30.75,20.5,0
ECA406B,202006,ACTIVE,Y,22,62.965,41.977,0
ECA406B,202007,ACTIVE,Y,15,68.081,45.387,0
ECA406B,202008,ACTIVE,Y,6,52.328,34.885,0
ECA406B,202010,ACTIVE,Y,6,17.577,11.718,0
ECA406B,202011,EXCESS,Y,6,5.882,3.921,0.218
ECA406B,202012,ACTIVE,Y,6,7.95,5.3,2.333
ECA406B,202101,EXCESS,Y,3,1.5,1,2.657
ECA406B,202103,ACTIVE,Y,1,18.372,12.248,0
ECA406B,202104,EXCESS,Y,10,59.257,39.505,0
ECA408B,202004,OBSOLETE,Y,1,0,0,0.167
ECA410B,202004,OBSOLETE,Y,5,0,0,0
ECA410B,202005,OBSOLETE,Y,5,0,0,0
ECA410B,202006,OBSOLETE,Y,5,0,0,0
ECA410B,202007,OBSOLETE,Y,5,0,0,0
ECA410B,202008,OBSOLETE,Y,5,0,0,0
ECA410B,202009,OBSOLETE,Y,5,0,0,0
ECA410B,202010,OBSOLETE,Y,5,0,0,0
ECA410B,202011,OBSOLETE,Y,4,0,0,0
ECA410B,202012,OBSOLETE,Y,4,0,0,0
ECA410B,202101,OBSOLETE,Y,4,0,0,0
ECA410B,202102,OBSOLETE,Y,4,0,0,0
ECA410B,202103,OBSOLETE,Y,4,0,0,0
ECA410B,202104,OBSOLETE,Y,4,0,0,0
ECA412B,202004,OBSOLETE,Y,1,0,0,0
ECA412B,202005,OBSOLETE,Y,1,0,0,0
ECA412B,202012,OBSOLETE,Y,1,0,0,0
ECA412B,202101,OBSOLETE,Y,1,0,0,0
ECA412B,202102,OBSOLETE,Y,1,0,0,0
ECA412B,202103,OBSOLETE,Y,1,0,0,0
ECA412B,202104,OBSOLETE,Y,1,0,0,0
ECKA203,202004,OBSOLETE,Y,3,0,0,1.2
ECKA203,202005,OBSOLETE,Y,3,0,0,1.2
ECKA203,202006,OBSOLETE,Y,3,0,0,0.6
ECKA203,202007,OBSOLETE,Y,2,0,0,0
ECKA203,202008,OBSOLETE,Y,2,0,0,0
ECKA203,202009,OBSOLETE,Y,2,0,0,0.5
ECKA203,202010,OBSOLETE,Y,2,0,0,0.5
ECKA203,202011,OBSOLETE,Y,2,0,0,0.5
ECKA203,202012,OBSOLETE,Y,2,0,0,0
ECKA203,202101,OBSOLETE,Y,2,0,0,0
ECKA203,202102,OBSOLETE,Y,2,0,0,0
ECKA203,202103,OBSOLETE,Y,2,0,0,0
ECKA203,202104,OBSOLETE,Y,2,0,0,2
ECKA304,202004,ACTIVE,Y,9,71.595,47.73,0
ECKA304,202005,ACTIVE,Y,52,185.13,123.42,0.765
ECKA304,202006,EXCESS,Y,51,36.552,24.368,2.55
ECKA304,202007,ACTIVE,Y,30,58.973,39.315,3.673
ECKA304,202008,ACTIVE,Y,2,21.573,14.382,0
ECKA304,202009,ACTIVE,Y,11,89.635,59.757,2.75
ECKA304,202010,ACTIVE,Y,13,126.091,84.061,1
ECKA304,202011,ACTIVE,Y,18,200.31,133.54,4.5
ECKA304,202012,ACTIVE,Y,6,105.291,70.194,0
ECKA304,202101,ACTIVE,Y,20,182.424,121.616,0
ECKA304,202102,ACTIVE,Y,16,144.801,96.534,1.333
ECKA304,202103,ACTIVE,Y,9,99.665,66.443,2.077
ECKA304,202104,EXCESS,Y,17,93.851,62.567,9.154
ECKA404,202005,ACTIVE,Y,15,348.843,232.562,1.023
ECKA404,202006,ACTIVE,Y,65,446.941,297.961,5.519
ECKA404,202007,ACTIVE,Y,12,165.629,110.419,0.436
ECKA404,202008,ACTIVE,Y,8,110.856,73.904,0.205
ECKA404,202009,ACTIVE,Y,1,22.969,15.313,0.484
ECKA404,202010,ACTIVE,Y,8,141.898,94.599,0.41
ECKA404,202011,ACTIVE,Y,27,322.76,215.173,1.397
ECKA404,202012,ACTIVE,Y,8,136.829,91.219,0.632
ECKA404,202101,ACTIVE,Y,17,194.554,129.703,4.156
ECKA404,202103,ACTIVE,Y,37,435.189,290.126,35.119
ECKA404,202104,ACTIVE,Y,3,5.205,3.47,3.382
ECKA406,202004,ACTIVE,Y,73,"1,852.89","1,235.26",19.765
ECKA406,202005,ACTIVE,Y,141,"3,243.97","2,162.65",23.394
ECKA406,202006,ACTIVE,Y,175,"3,452.14","2,301.43",67.841
ECKA406,202007,ACTIVE,Y,40,"2,693.37","1,795.58",107.333
ECKA406,202008,ACTIVE,Y,23,"1,310.04",873.357,113.506
ECKA406,202009,ACTIVE,Y,176,"3,072.42","2,048.28",165.943
ECKA406,202010,ACTIVE,Y,144,"3,369.95","2,246.64",102.942
ECKA406,202011,ACTIVE,Y,69,"4,467.93","2,978.62",31.018
ECKA406,202012,ACTIVE,Y,24,"1,328.14",885.425,7.182
ECKA406,202101,ACTIVE,Y,18,"1,513.00","1,008.67",29.6
ECKA406,202102,ACTIVE,Y,23,"2,987.77","1,991.85",302
ECKA406,202103,ACTIVE,Y,23,"2,662.90","1,775.27",649
ECKA406,202104,ACTIVE,Y,39,"3,102.08","2,068.05",799.024
ECKA408,202004,ACTIVE,Y,50,"2,008.35","1,338.90",34.97
ECKA408,202005,ACTIVE,Y,226,"2,802.15","1,868.10",20.475
ECKA408,202006,ACTIVE,Y,167,"1,844.18","1,229.46",33.816
ECKA408,202007,ACTIVE,Y,47,"1,211.61",807.741,12.49
ECKA408,202008,ACTIVE,Y,70,"1,073.98",715.984,53.496
ECKA408,202009,ACTIVE,Y,62,"1,381.12",920.747,31.775
ECKA408,202010,ACTIVE,Y,109,"2,041.07","1,360.71",14.313
ECKA408,202011,ACTIVE,Y,104,"2,089.97","1,393.32",2.155
ECKA408,202012,ACTIVE,Y,6,396.484,264.323,4.138
ECKA408,202101,ACTIVE,Y,175,"2,687.70","1,791.80",78.021
ECKA408,202102,ACTIVE,Y,49,"2,192.58","1,461.72",56.963
ECKA408,202103,ACTIVE,Y,97,"2,798.27","1,865.52",104.918
ECKA408,202104,ACTIVE,Y,99,"2,441.64","1,627.76",213.84
ECKA410,202004,EXCESS,Y,44,41,27.333,7
ECKA410,202005,EXCESS,Y,29,30.52,20.347,0.763
ECKA410,202006,EXCESS,Y,28,9.059,6.039,0
ECKA410,202007,EXCESS,Y,28,7.961,5.307,1.697
ECKA410,202008,EXCESS,Y,19,18.002,12.001,0
ECKA410,202009,EXCESS,Y,18,17.054,11.369,4.091
ECKA410,202010,EXCESS,Y,12,53.973,35.982,0
ECKA410,202011,EXCESS,Y,12,43.137,28.758,11.2
ECKA410,202012,EXCESS,Y,2,17.772,11.848,5
ECKA410,202101,EXCESS,Y,6,39.746,26.497,1.5
ECKA410,202102,OBSOLETE,Y,1,0,0,0.333
ECKA410,202103,OBSOLETE,Y,1,0,0,0
ECKA410,202104,OBSOLETE,Y,3,0,0,0
ECKA412,202004,ACTIVE,Y,4,70,46.667,1
ECKA412,202005,ACTIVE,Y,1,75,50,1
ECKA412,202006,ACTIVE,Y,2,43.355,28.903,7
ECKA412,202008,ACTIVE,Y,6,48.247,32.165,0
ECKA412,202009,ACTIVE,Y,4,50.92,33.947,3
ECKA412,202010,ACTIVE,Y,8,80.622,53.748,3
ECKA412,202011,ACTIVE,Y,5,17.166,11.444,1
ECKA412,202012,ACTIVE,Y,8,53.32,35.547,0
ECKA412,202101,ACTIVE,Y,3,53.249,35.499,1
ECKA412,202104,EXCESS,Y,1,17.137,11.425,1
ECM32EUA,202004,ACTIVE,Y,228,"1,233.00",822,2.25
ECM32EUA,202005,ACTIVE,Y,185,"1,261.66",841.109,4.984
ECM32EUA,202006,ACTIVE,Y,269,"1,001.66",667.772,1.578
ECM32EUA,202007,ACTIVE,Y,241,"1,028.52",685.679,58.876
ECM32EUA,202008,ACTIVE,Y,138,663.162,442.108,38.611
ECM32EUA,202009,ACTIVE,Y,73,679.334,452.889,10.716
ECM32EUA,202010,ACTIVE,Y,1,95.016,63.344,4.462
ECM32EUA,202011,ACTIVE,Y,51,"1,818.05","1,212.04",170.944
ECM32EUA,202101,ACTIVE,Y,60,"1,600.01","1,066.67",263
ECM32EUA,202102,ACTIVE,Y,132,"1,695.90","1,130.60",252
ECM32EUA,202104,ACTIVE,Y,3,414.439,276.293,34.154
ECM32G,202004,ACTIVE,Y,36,126.374,84.249,8.472
ECM32G,202005,ACTIVE,Y,24,129.054,86.036,0
ECM32G,202006,ACTIVE,Y,24,136.178,90.785,1.5
ECM32G,202007,ACTIVE,Y,20,153.568,102.379,0.976
ECM32G,202008,EXCESS,Y,51,44.352,29.568,0
ECM32G,202009,EXCESS,Y,49,21.157,14.105,0.544
ECM32G,202010,ACTIVE,Y,40,43.241,28.827,1.455
ECM32G,202011,EXCESS,Y,39,31.272,20.848,0
ECM32G,202012,EXCESS,Y,33,32.632,21.755,0
ECM32G,202101,ACTIVE,Y,42,100.882,67.255,1.235
ECM32G,202102,ACTIVE,Y,48,124.056,82.704,0.485
ECM32G,202103,ACTIVE,Y,41,96.781,64.521,3.644
ECM32G,202104,ACTIVE,Y,33,115.97,77.313,3.122
ECM32P2A,202004,ACTIVE,Y,103,711.36,474.24,19.266
ECM32P2A,202005,ACTIVE,Y,84,757.538,505.025,1.412
ECM32P2A,202006,ACTIVE,Y,86,545.995,363.997,2.309
ECM32P2A,202007,ACTIVE,Y,125,415.638,277.092,4.419
ECM32P2A,202008,ACTIVE,Y,114,269.253,179.502,15.346
ECM32P2A,202009,ACTIVE,Y,81,213.534,142.356,5.481
ECM32P2A,202010,ACTIVE,Y,71,268.253,178.835,10.777
